area,item_code,target2_code,addr2,lng,addr1,open_info,target2_etc,type,close_info,zipcode,img_name,name,target1_code,target1_etc,idx,item_etc,lat
서울,1,1,103호 순흑네,126.8256377,서울 강서구 마곡중앙로 59-9,07~20시까지,,1,일요일 휴무,7807,e7505477c05e44c9a38a6be76c6307da.png,순희네 꼬마김밥,1,,553,,37.55884745
서울,1,"01,02",1층 와플소녀,127.0877256,서울 광진구 용마산로22길 12,12:00 ~ 19:30,,1,주말,4941,e3723bef3b134c4c9bca740336ed1c9e.jpg,와플소녀,99,누구든지!,552,,37.56352347
부산,1,1,상가1층 집밥마켓 ,129.083664,부산 동래구 명륜로 222,오전9시에서저녁8시까지,,1,매주일요일,47744,7752ea1cad8e481a8fb32b9a6b05ad18.png,집밥마켓 ,1,,551,,35.21396945
경기,1,1,1층 명랑부대찌개,127.2550912,경기 광주시 문화로 38,10시 22시,,1,없음,12760,859074ecde65408593693b693b118ec8.jpg,명랑부대찌개 경안점,2,,550,,37.40707874
인천,1,1,205-1703,126.6326813,인천 미추홀구 매소홀로 68,9시부터 18시,,1,,22192,,아린이네생선가게,1,,549,,37.44739422
서울,99,"01,02",1층 113호,126.8953185,서울 구로구 디지털로26길 38,11:00 ~ 21:00,,1,15:00~17:00,8393,8bcd01079fdd4c5fa98484ce59fc1a28.jpeg,오로지라멘 구로지타워몰점,2,,548,"차슈동, 교자, 가라아게",37.4798477
경기,1,"01,02",국제프라자 101호 뚜레쥬르안상록수점,126.8635749,경기 안산시 상록구 샘골로 190,07:30 ~ 22:00,,1,,15538,753eb7020d074a27a257a148beebd190.png,뚜레쥬르안산상록수,2,,547,,37.30070678
서울,99,1,1층,126.8584534,서울 양천구 신월로36길 3-1,12시~24시,,1,연중무휴,8086,,푸라닭신정1동점,1,,546,푸라닭치킨,37.5212686
서울,99,1,"2층 223,4호",126.8274661,서울 강서구 마곡동 760-2,10:30 - 20:30,,3,"1월1일, 명절당일휴무",7788,,샵일구구공,1,,545,컷트 무료,37.56785424
서울,1,1,오태식해바라기치킨,126.971246,서울 동작구 사당로16가길 42,오전 11시 ~ 새벽 1시,,1,주일,7010,51eb19e92a1342c7bbf8fde0085662e9.jpg,오태식해바라기치킨 사당153점,1,,544,,37.48357948
경북,2,1,1층 이백장돈가스,128.7379692,경북 경산시 경청로219길 4,9~21,,1,매주수요일,38651,0c7d00a4f5ca4cbf903d4f79826e766e.jpg,이백장돈가스 경산,1,,543,,35.80329261
경기,2,1,1-193호 정성쿡,127.1961786,경기 하남시 망월동 1127,9시~10시,,99,일요일 휴무,12912,c640a7bb14074d138e704e785c5a17f5.jpeg,정성쿡,1,,542,,37.56490665
전남,99,2,,126.4963243,전남 무안군 일로읍 인의로 645,월-금 10-5시,,1,12-1시,58574,,그랜마펌킨,2,,541,그랜마펌킨 호박즙,34.84783557
경기,99,1,102호 더맛구이구이쪽갈비일월본점,126.9742155,경기 수원시 권선구 구운동 911-1,16시 ~ 24시,,1,없음,16413,bd2ff638796942f5bb32acd9f72a1c66.png,더맛구이구이쪽갈비일월본점,2,,540,쪽갈비 1kg,37.28334878
경기,1,1,"208(일부),209,210호",127.0714667,경기 용인시 기흥구 영덕동 986-1,16시 ~ 24시,,1,없음,16954,b6ed583e1f894eb6a8d251fc91aa3be2.jpg,숯닭무흥덕점,1,,539,,37.27502693
경기,1,1,"건우프라자 201,202호",126.9422178,경기 수원시 권선구 금곡동 1089,16시 ~ 24시,,1,없음,16388,a2b4958015b6495ea113eae7316dc980.jpg,숯닭무,1,,538,,37.27279424
서울,1,"01,02,99",1층 깊이커피,126.9134894,서울 마포구 서교동 384-14,매일 10:00 ~ 24:00,경찰 공무원 소방공무원 20% 할인 ,1,없음,4035,3c1252ec44644f9cba06385689c737e6.jpg,깊이,2,,537,,37.55223793
서울,99,1,제1싱가동 104호 백년카츠,126.9432503,서울 관악구 봉천로 391,11시 ~ 21시,,1,3시~4시,8750,fcff53e57c6842f8ab0bfe2ec2287b72.png,백년카츠 관악점,1,,536,"개별메뉴 전부(세트,정식 제외)",37.48347141
제주,99,"01,02",1층 해녀김밥,126.6651813,제주특별자치도 제주시 조천읍 조함해안로 490,09월 20일,,1,목요일정기휴무 3-5시브레이크타임,63333,41120063f06c4a5e9d1ceac8e2028c39.jpg,해녀김밥 본점,1,,535,전복김밥,33.54255145
경기,99,1,지하1 144호,127.0901841,경기 화성시 동탄기흥로 393-20,11:00-20:00,,99,연중무휴,18479,e4045f16e2584fb59632496d2ec22d78.jpg,리틀아이보리 동탄역파라곤점,2,,534,어린이2시간이용권,37.19638256
광주,99,1,1층 모토이시,126.8582988,광주 서구 금호동 763-1,17:00~02:00,,1,없음,62006,32d876d7fa1b4c18bfcc1eec502c8ea8.jpg,모토이시_광주(금호)점,2,,533,오마카셋set+식사류1,35.13273327
경북,99,1,상도코아루상가101호,129.3448788,경북 포항시 남구 상도남로 27,10시ㅡ7시30분,,99,매주일요일,37834,00b487cf7763451f9ac644dda1dfe6a3.jpg,"오늘은,",1,,532,컷.,36.00864081
대전,99,"01,02",102호,127.3898562,대전 서구 문예로 73,9:30~21:30,,1,연중무휴,35240,69148fb206f84a22bd254faa604ef4eb.png,와이낫커피앤비,2,,531,목살스테이크 3천원,36.35328833
서울,99,1,1층 고스트요거트,127.0162371,서울 서초구 서초중앙로20길 37,월-금 10-19:30/토 11-19,,1,"14-15휴게시간/첫째주토요일, 일요일 및 공휴일휴무",6634,51fd163190084f8e9a62356733328acf.jpeg,고스트요거트 교대본점,2,,530,요거트+콤비네이션 토핑,37.49254068
서울,99,1,1층 고스트요거트,126.9448747,서울 서대문구 이화여대길 52-15,월-금 11-19/토 12-19,,1,"14-15휴게시간/첫째주 토요일,일요일 및 공휴일 휴무",3765,,고스트요거트 이대점,2,,529,요거트+콤비네이션 토핑,37.55933427
제주,2,"01,02",1층 카페파생,126.5357367,제주특별자치도 제주시 신산로11길 15,12:00 - 21:00,,1,목요일,63271,,파생,1,,528,,33.5076425
부산,99,1,6층 사진찍는남자사진관,129.044247,부산 영도구 대교로 1,오전 10시~오후6시(점심시간 12시~1시),,3,매주 일요일 휴무,49035,,사진찍는남자,1,,527,청소년증 발급용 증명사진,35.09267423
경기,1,1,상가 202호 국수나무,126.798787,경기 부천시 은성로67번길 12,10:00-20:00,,1,매주 일요일,14700,27c61361b33f45a280855e100115c427.jpeg,국수나무 부천소사점,2,,526,,37.47545962
경북,1,1,세경빌딩 1층 뒷편,128.7608836,경북 경산시 박물관로 17,오전11시~저녁10시,,1,오후3시~5시,38583,6b809e27432541d4a9fbeaad5247f22d.jpg,카츠윤 사동점,1,,525,,35.81616708
경기,99,1,1층 야당핫헤어,126.7644338,경기 파주시 송학1길 152,10시~7시,,3,예약필수^^카드필수^^,10909,3a677733c1bd4afcb0a54db7ed927e84.jpg,야당핫헤어,1,,524,커트,37.71507053
제주,1,1,1층,126.2445147,제주특별자치도 제주시 한림읍 협재3길 9,7시 ~ 10시 (대상자들은 언제든지 가능),,1,일요일,63011,bc2852366594473a81fa18464ebe2700.jpg,엔게디식당,2,,523,,33.39842262
서울,99,1,007호 곱창의축복,126.8569352,서울 구로구 경인로 331,오후 12시 저녁 9시,,1,일요일,8226,d517c458dad94f92b84284605229f880.jpg,곱창의축복,99,"본인과 가족(어린이, 청소년)",522,"곱창, 국밥",37.49769182
서울,1,1,"kgit센터 1층 117,118호",126.8889823,서울 마포구 월드컵북로 402,평일 11시~9시,,1,,3925,52bf8fa2ef15446cb86a0afba33971c2.png,블리스버거상암점,2,,521,,37.58010775
부산,,,상가 108호,128.999449,부산 북구 백양대로 1096,,,99,,46634,,플랜츠비수족관,,,520,,35.20236076
서울,2,1,b114 미화동,127.1331156,서울 강동구 천호대로 1089,10시30분~20시,,1,15-17시,5339,7b57cff0eea441e3bcda1ceb05171170.png,미화동,1,,519,,37.53660488
경기,99,"01,02",1층 미용실,126.8835839,경기 안양시 만안구 오리로 58,11~6,,3,매주일요일,13976,849e475dd6fb435689a4f98c34443127.jpeg,모결헤어팀안양점 감쌀롱,1,,518,남자컷트 학생컷트 여학생컷트,37.40941373
경기,1,1,동대문엽기떡볶이 별내갈매점,127.117335,경기 남양주시 별내3로 25,오전11시~ 오후10시45분,,1,연중무휴,12110,0f1b85d6912442c5afad29e4f9647b2c.jpg,동대문엽기떡볶이 별내갈매점,99,결식아동가족,517,,37.64450556
대전,1,"01,02",하우스디어반 상가A동 F101&102,127.3953828,대전 유성구 엑스포로151번길 19,"평일 9시~21시30분 /공휴일,주말 11시~17시",,1,,34125,9578339874f24b618e4dd2603f78b781.jpg,카멜로(CHAMELO) 도룡점,1,,516,,36.37615183
전북,1,1,1층. 모두랑떡볶이 ,127.1264326,전북 전주시 덕진구 명륜4길 21-6,오전 10시~ 오후 21시까지,,1,없음,54898,fcae4aa547b94771b05a9f19bcffe3dd.jpg,모두랑떡볶이,2,,515,,35.84420204
서울,99,,1층 피자나라치킨공주,126.9478424,서울 관악구 봉천동 892-2,12~24시,,1,매주 화요일,8748,,피자나라치킨공주,1,,514,피치세트,37.48313764
경남,99,,101동 17호,128.4265948,경남 통영시 원문로 11,오후 4시~새벽2시,,1,없음,53042,,마왕족발 통영점,1,,513,우아한싱글세트,34.85675939
서울,1,"01,02",2층 암사비치푸드마켓,127.1262047,서울 강동구 상암로 24,AM 11:30 ~ PM 12:00,,1,없음,5242,,암사비치푸드마켓,3,,512,,37.55052146
전북,2,1,상가 온정성담아,126.9874358,전북 익산시 무왕로22길 41,09:30-19:30,,1,매주일요일 휴무,54566,,ON정성담아,1,,511,,35.95573336
대구,99,1,1층듀얼몬스터 ,128.6180856,대구 동구 동부로 50,11:00~20:30,,1,,41254,60c963f88a0649d486f6fe66af329098.jpg,듀얼몬스터 ,2,,510,파스타,35.87450778
서울,1,"01,02",무중력 지대 달 1/6,127.0487467,서울 도봉구 마들로11길 75,11::00 - 21:00,,1,일요일,1414,1680fab24b974c73b5c0d8077327325c.jpg,소스공작단,2,,509,,37.65315868
경기,1,"01,02",1층다블,127.0771609,경기 용인시 기흥구 서그내로15번길 33-2,10:00~ 20:00,,1,빨간날,17104,6a10ffb64ee34f9faa466c2b86ff2630.jpg,다블,3,,508,,37.24670522
서울,99,"01,02,99",101호,127.1103261,서울 송파구 송파동 51-8,10:00 -22:00,65세이상 어르신,1,연중무휴,5619,a68ce74d494045d2b973174b6cb84dab.jpg,천향마라탕잠실점,3,,507,마라탕,37.50988915
서울,99,1,1층,127.0521737,서울 성북구 장위동 66-323,오전11시30분 ~ 오후9시,,1,"오후2시~오후5시 재료준비시간, 마지막주문 8시30분",2771,af77a86280214cf6a3cbc0b16c6d34fe.gif,서민스시,2,,506,"점심메뉴 2인 지급 26,000원상당",37.60957472
서울,1,1,104-1101,126.9797758,서울 종로구 율곡로 6,10:30~19:30,,1,일요일 격주 휴무,3142,c1caf2782c6148cc890a984add62d63c.png,부산아지매국밥 트윈트리타워점,2,,505,,37.57545386
부산,99,1,상가동2층 베이비데이즈 ,129.0855768,부산 동래구 중앙대로 1523,11시~5시,,3,일요일휴무,47710,1546a45479ee4f5a90eeac4f405ee638.jpg,베이비데이즈,1,,504,머리핀 5000원,35.2212897
경기,99,"02,99",1층 멜로우프루타,127.0969575,경기 양주시 옥정동로7길 40,12:00 - 22:00,"공무원증 제시 시,  30% 할인",1,매주 월요일 정기 휴무,11473,,멜로우프루타,99,아이 본인 샌드위치 + 음료  제공,503,샌드위치 + 음료  / 30% 할인,37.8212017
서울,1,"01,02",상가1층 쌀똑핫도그,127.0421197,서울 성북구 하월곡동 227,11:00-23:0,,1,연중무휴,2751,45dcdccc710242ceabee6556e7b3ec8b.jpg,쌀똑핫도그 월곡직영점,2,,501,,37.60327757
기타,1,1,804호,127.0019524,서울 중구 퇴계로 272,am10:00-pm10:00,,1,,4618,,주)청어람플러스,1,,500,,37.5628056
전북,1,1,명진상가106호,127.161326,전북 완주군 봉동읍 봉동동서로 76,10시30분~6시30분,,1,일요일,55328,262d280e4e9e436bbdbc8044942d3bec.jpg,간식열차,2,,499,,35.93581857
전남,2,"01,02",2-1차상가 2층 대왕비빔밥,127.6904363,전남 광양시 광장로 70,10시30분~9시,,1,2시30분~4시30분,57792,,대왕푸드(고기듬뿍대왕비빔밥),1,,498,,34.93340735
경기,,,원이쌀밥,127.4954544,경기 이천시 대월면 사동로 76-19,,,1,,17342,,원이쌀밥,,,497,,37.23644182
서울,1,1,롯데마트 1층 샐러디,126.891572,서울 영등포구 선유로 138,오전11시-오후8시,,1,오후3-5시(변동있음),7255,,샐러디 롯데마트서울양평점,1,,496,,37.52606589
대구,99,"01,99",1층,128.5038568,대구 달서구 이곡동 1178-7,낮12시부터 밤12시,"결제 안받을게요 ,카드만 보여주세요",1,일요일,42604,ee23e7a45e7443f08f02b0f287be48e2.jpg,후라이드양많고싼집 야후치킨 성서점,1,,495,순살치킨 한마리 ,35.85969119
서울,1,1,지하115호 식당가,126.8954191,서울 구로구 구로동 212-8,11-20시,,1,공휴일 및 주말,8390,effa2164200d4f168a917f516ac319af.jpg,어부식당,3,,494,,37.48367843
경기,1,1,102호 ,126.8079235,경기 안산시 단원구 석수로 42,12시30분 ~  00시,,1,없음,15232,0d61b60a403e4fee9f821f9c2573dbd5.jpg,현일병의피자&치킨군단,1,,493,,37.34024109
광주,99,1,103호 포코아포코,126.8539128,광주 서구 금호동 195-9,11:30 - 22:00,,1,15:00 - 17:00,62012,3882f595ef1b4c129b5e5c1b7f643014.jpg,포코아포코,2,,492,살치 스테이크 제외 다 가능,35.12713556
세종,99,1,1층 우잉,127.2883272,세종특별자치시 조치원읍 봉산로 15,평7:30~21:30토11:00~21:30,,1,일요일휴무,30019,36c4606bf14a436db040492a2aafa21e.jpg,우잉,2,,491,음료1잔 빵1개,36.60630258
경기,,,나비야,126.6322509,경기 김포시 하성면 월하로705번길 35-33,,,1,,10011,,주식회사 나비야,,,490,,37.71129252
경기,99,99,그랑파사쥬2층2043호12BL미사역,127.1917417,경기 하남시 미사강변동로 95,10시~22시,선한영향력관련자모두,99,일요일휴무,12913,63ba0f710d80487a9d894ef96d67a4f4.jpg,알리앙스,3,,489,은귀걸이+귀뚫어줘요,37.5637312
경기,,1,시그니처1,127.1530249,경기 용인시 기흥구 동백죽전대로 299,오잔10~오후10시,,1,없음,16995,088620c17ae74c1e82f6e87fdb9ae665.jpg,시그니처1,1,,488,,37.26762595
전북,99,1,1층 파양파군 두마리치킨,126.9429124,전북 익산시 고현로 74,화~금 : 낮12시~밤10시/주말 : 낮11시~밤10시,,1,매주 월요일 휴무,54661,118928f9385a4a4b8142177874fd7420.jpg,파양파군 두마리치킨,1,,487,순살치킨 한마리 (맛선택가능),35.94366517
경기,2,,301,126.8151138,경기 안산시 단원구 초지로 90,02월 07일,,2,,15448,,맨투맨영수학원 ,1,,486,,37.30673794
경남,1,1,1층,129.0244522,경남 양산시 동면 금오11길 8,17:00 - 02:00,,1,,50639,ef8367f70e8c4b4a9661d0f3628d2b85.gif,바보스 석산점,1,,485,,35.31512942
경기,99,99,2층,127.2443859,경기 안성시 미양면 협동단지길 3,오전10시 ~ 오후5시,지역사회 비영리 단체 등,1,오전11시:30분 ~ 13시30분,17604,9c7c41ec982d46acabde920a0ecc8992.jpg,같이행복공동체협동조합,99,"취약계층(어르신,결식아동,장애인 등)",484,"냉동도시락, 즉석도시락",36.9588537
서울,2,1,야채가게 ,126.8467649,서울 강서구 곰달래로25길 65-27,09시-20시까지,,99,없음,7756,6ba053ca33c149f083d38290f7d86c6e.jpg,우리상회,2,,483,,37.53297009
경기,99,1,108호 시작이반찬,126.8276877,경기 안산시 단원구 광덕서로 100,11:00~20:00,,1,매주일요일,15461,2999fc93428f43348eee3a57190617b7.jpg,시작이반찬,1,,482,반찬류 중 4종 선택,37.3135472
경남,1,1,M타워 104호,128.7137281,경남 창원시 진해구 자은동 138-5,11:00~21:00,,1,15:00~16:00,51592,97407cbf189649dbad142262602e8a40.jpg,버거스캔들 진해자은점 ,1,,481,,35.15454504
충북,1,"01,02",1층 한판돈까스 ,127.4544987,충북 청주시 청원구 오창읍 2산단로 185,10:30~21:00,,1,매주 월요일 (브레이크타임 14:30~17:00),28117,4407faae65d64b08a4e5a5ca4b209841.jpeg,한판돈까스 청주,2,,480,,36.73698152
대전,99,1,스타타워 114호 아라니카노 ,127.3375511,대전 유성구 도안북로 85-31,10시-8시,,1,매주 월요일,34218,53fe9ad64cf44f1e9a720f4e9dc968a9.jpg,아라니카노,1,,479," 홀 디저트,음료",36.3316503
경기,99,1,101-1호,126.7664578,경기 고양시 일산동구 장항동 752,수 - 일 낮 12시 - 저녁 8시,,1,"월, 화",10401,c6a35a2fe71148bd8e34b83abda7f995.jpg,몽실몽실 케이크,1,,478,케이크,37.66014749
경남,99,1,1층,128.8132818,경남 김해시 관동로71번길 24,평일오전10시~오후4시,,3,주말 공휴일,51005,,수아헤어,1,,477,헤어커트(예약필수),35.17740292
경기,1,1,상가1동120호,126.7498934,경기 고양시 일산동구 태극로 8,24시간,,1,없음,10394,ebe1470a07874cde82d541cd913fb787.jpg,집어가 킨텍스원시티점,2,,476,,37.66397143
서울,99,1,지층,127.0563999,서울 노원구 동일로 1598,11:30~21:30,,1,15:00~17:00,1631,,달인보쌈,1,,475,마늘보쌈도시락,37.67105614
광주,1,1,1층 공차 광주 봉선점,126.9075399,광주 남구 제석로 110,09시~22시,,1,없음,61702,,공차 광주봉선점,1,,474,,35.12420698
경기,1,1,1층 피자이탈리 구래점,126.6239424,경기 김포시 김포한강9로115번길 8-13,11:00~익일 1:30,,1,둘째 넷째 월요일,10071,,피자이탈리 구래점,1,,473,,37.64786282
강원,2,1,1층,128.8777212,강원 강릉시 하슬라로232번길 17-7,12:00~19:00 소진시 마감,,1,"일,월,화,수,목",25508,38c1ed9af5db4683b02b3dccb7f20e72.jpg,설레이나봄,2,,472,,37.77107671
경기,1,1,육장갈비,126.8328825,경기 안산시 단원구 고잔2길 16,오전11시~오후11시,,1,없음,15359,c53ec319379c441da8b0e7ee7499e152.jpg,육장갈비,2,,471,,37.31763327
서울,1,1, 3층 정재광 복싱클럽,127.0531009,서울 동대문구 회기로 152,오전 12시 부터  오후 10시 까지,,2,법정 공휴일 모두 쉽니다.,2460,aec747b5bb794391acb2d52205ee752a.jpg,정재광 복싱 클럽,1,,468,,37.59106832
대구,,,무지개파크골프,128.5718842,대구 북구 노원동3가 1038-4,,,2,,41555,,대구밥상공동체,,,467,,35.8946999
경기,1,1,이지더원아파트 상가,127.1102808,경기 화성시 동탄순환대로28길 17,11:00~18:00,,1,"일,월,화,수,목 (금,토만 매장 운영)",18466,2125d932ec1841ad891d6e0870814f4a.jpg,샹떼콩콩,1,,466,,37.20854939
경기,99,,1층  치킨선생/을찌로국물떡볶이  ,126.8023294,경기 부천시 소안로 34,12시~02시,,1,연중무휴,14699,0f15af08a7114a2e99e16966e08b6728.jpg,치킨선생/을찌로국물떡볶이 부천소사점,1,,465,크리스피 1마리  또는 을찌로떡볶이 ,37.47767127
경기,1,"01,99",파케이드스텔라 지하201호 ,127.1096351,경기 화성시 동탄대로6길 27,16시~24시,,99,0,18501,a422771c6e52480691f54560c9a8b391.jpg,경성주막1929 동탄호수공원점,99,가족모두,464,,37.16873263
충남,2,1,에이블타워 106호,127.1086042,충남 천안시 서북구 불당동 1532,오전11시-오후9시,,1,오후3시-오후5시,31156,08b0781fa0cd4fde92ddde97b956a1e8.png,킹콩부대찌개 신불당점,2,,463,,36.81698041
전남,99,1,3층 아모레광양특약점,127.7050408,전남 광양시 눈소3길 35,오전 8시 30분 ~ 오후 5시,,99,오전 12시 ~ 오후 1시,57797,,아모레광양특약점,99,인원 30명내,462,비누 및 생활용품,34.93770197
서울,1,1,1층 브로스키친,126.891781,서울 영등포구 선유동1로 6-4,11월 25일,,1,없음,7263,af0fe8516c2349a99ce6556a055a519c.jpg,브로스키친,99,어려운아이들과 어려운 가정에게,461,,37.52246613
